Date,Hour,Production,timestamp,CLOUD_LOW_LAYER_37.75_34.25,CLOUD_LOW_LAYER_37.75_34.5,CLOUD_LOW_LAYER_38_34.25,CLOUD_LOW_LAYER_38_34.5,DSWRF_37.75_34.25,DSWRF_37.75_34.5,DSWRF_38_34.25,DSWRF_38_34.5,TEMP_37.75_34.25,TEMP_37.75_34.5,TEMP_38_34.25,TEMP_38_34.5
2020-07-06,0,0,2020-07-06T00:00:00Z,0,0,0,0,0,0,0,0,22.975,21.975,21.275,18.675
2020-07-06,1,0,2020-07-06T01:00:00Z,0,0,0,0,0,0,0,0,22.25,21.05,20.55,18.35
2020-07-06,2,0,2020-07-06T02:00:00Z,0,0,0,0,0,0,0,0,21.663,20.263,19.663,17.963
2020-07-06,3,0,2020-07-06T03:00:00Z,0,0,0,0,0,0,0,0,21.063,19.663,18.763,17.363
2020-07-06,4,0,2020-07-06T04:00:00Z,0,0,0,0,0,0,0,0,20.25,19.35,18.35,17.05
2020-07-06,5,0,2020-07-06T05:00:00Z,0,0,0,0,0,0,0,0,19.85,18.85,17.35,16.35
2020-07-06,6,1.05,2020-07-06T06:00:00Z,0,0,0,0,3,3,4,4,19.95,18.95,17.15,16.15
2020-07-06,7,6.12,2020-07-06T07:00:00Z,0,0,0,0,35,36,38,39,22.072,21.912,21.682,19.522
2020-07-06,8,13.87,2020-07-06T08:00:00Z,0,0,0,0,95,97,100,101,24.382,24.0820000000001,23.482,21.682
2020-07-06,9,20.18,2020-07-06T09:00:00Z,0,0,0,0,169,171,176,177,26.0820000000001,26.0820000000001,24.882,23.0820000000001
2020-07-06,10,24,2020-07-06T10:00:00Z,0,0,0,0,720,720,730,730,27.35,27.35,25.95,24.25
2020-07-06,11,25.28,2020-07-06T11:00:00Z,0,0,0,0,800,790,810,800,28.85,28.65,27.25,25.35
2020-07-06,12,24.22,2020-07-06T12:00:00Z,0,0,0,0,860,850,860,860,30.25,29.75,28.55,26.55
2020-07-06,13,24.22,2020-07-06T13:00:00Z,0,0,0,0,900,890,900,900,31.35,30.55,29.55,27.35
2020-07-06,14,23.17,2020-07-06T14:00:00Z,0,0,0,0,920,910,930,920,32.25,31.25,30.35,28.05
2020-07-06,15,20.75,2020-07-06T15:00:00Z,0,0,0,0,919,915,927,923,32.895,31.795,30.895,28.395
2020-07-06,16,17.04,2020-07-06T16:00:00Z,0,0,0,0,820,810,820,820,32.5630000000001,31.5630000000001,30.863,28.363
2020-07-06,17,11.41,2020-07-06T17:00:00Z,0,0,0,0,730,720,740,740,32.756,31.656,30.656,28.156
2020-07-06,18,4.19,2020-07-06T18:00:00Z,0,0,0,0,640,630,640,640,32.778,31.478,30.178,27.678
2020-07-06,19,1.05,2020-07-06T19:00:00Z,0,0,0,0,540,530,540,540,31.902,30.802,28.902,26.802
2020-07-06,20,0,2020-07-06T20:00:00Z,0,0,0,0,445,437,448,445,28.678,27.178,25.978,22.678
2020-07-06,21,0,2020-07-06T21:00:00Z,0,0,0,0,371,365,373,371,27.278,25.278,24.478,21.978
2020-07-06,22,0,2020-07-06T22:00:00Z,0,0,0,0,0,0,0,0,26.05,24.15,23.85,21.95
2020-07-06,23,0,2020-07-06T23:00:00Z,0,0,0,0,0,0,0,0,25.05,23.05,22.45,20.85
2020-07-07,0,0,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,23.75,22.35,21.55,19.95
2020-07-07,1,0,2020-07-07T01:00:00Z,0,0,0,0,0,0,0,0,23.106,21.806,20.906,19.406
2020-07-07,2,0,2020-07-07T02:00:00Z,0,0,0,0,0,0,0,0,22.35,21.35,19.75,18.85
2020-07-07,3,0,2020-07-07T03:00:00Z,0,0,0,0,0,0,0,0,22.25,20.75,18.85,18.15
2020-07-07,4,0,2020-07-07T04:00:00Z,0,0,0,0,0,0,0,0,21.314,20.014,18.314,17.514
2020-07-07,5,0.07,2020-07-07T05:00:00Z,0,0,0,0,0,0,0,0,20.666,19.466,17.866,16.966
2020-07-07,6,1.71,2020-07-07T06:00:00Z,0,0,0,0,3,3,3,3,20.92,20.02,18.52,17.42
2020-07-07,7,5.93,2020-07-07T07:00:00Z,0,0,0,0,34,35,35,36,24.718,24.168,23.528,21.748
2020-07-07,8,13.34,2020-07-07T08:00:00Z,0,0,0,0,92,95,94,96,26.452,25.952,24.952,23.352
2020-07-07,9,19.05,2020-07-07T09:00:00Z,0,0,0,0,165,168,167,170,27.85,27.25,26.25,24.45
2020-07-07,10,21.96,2020-07-07T10:00:00Z,0,0,0,0,720,720,720,730,29.355,28.555,27.455,25.455
2020-07-07,11,23.09,2020-07-07T11:00:00Z,0,0,0,0,790,800,790,800,30.883,29.983,28.783,26.583
2020-07-07,12,23.73,2020-07-07T12:00:00Z,0,0,0,0,850,860,850,860,31.779,30.979,29.679,27.579
2020-07-07,13,23.88,2020-07-07T13:00:00Z,0,0,0,0,890,900,890,900,32.65,31.75,30.55,28.35
2020-07-07,14,22.68,2020-07-07T14:00:00Z,0,0,0,0,910,920,910,920,33.351,32.351,31.151,28.851
2020-07-07,15,20.6,2020-07-07T15:00:00Z,0,0,0,0,918,922,918,920,33.9500000000001,32.85,31.65,29.05
2020-07-07,16,17.23,2020-07-07T16:00:00Z,0,0,0,0,810,810,810,810,33.778,32.478,31.578,29.078
2020-07-07,17,10.35,2020-07-07T17:00:00Z,0,0,0,0,730,730,730,730,33.85,32.55,31.4500000000001,28.9500000000001
2020-07-07,18,4.08,2020-07-07T18:00:00Z,0,0,0,0,640,630,600,630,33.75,32.35,30.75,28.55
2020-07-07,19,0.64,2020-07-07T19:00:00Z,0,0,0,0,539,537,508,525,31.668,30.568,29.968,27.468
2020-07-07,20,0,2020-07-07T20:00:00Z,0,0,0,0,444,441,418,430,28.55,26.4500000000001,26.15,24.15
2020-07-07,21,0,2020-07-07T21:00:00Z,0,0,0,0,369,367,349,358,26.05,25.15,22.45,21.45
2020-07-07,22,0,2020-07-07T22:00:00Z,0,0,0,0,0,0,0,0,25.368,24.068,22.068,20.268
2020-07-07,23,0,2020-07-07T23:00:00Z,0,0,0,0,0,0,0,0,24.75,22.9500000000001,21.55,19.35
2020-07-08,0,0,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,23.459,21.959,20.459,18.359
2020-07-08,1,0,2020-07-08T01:00:00Z,0,0,0,0,0,0,0,0,22.413,21.113,20.313,18.213
2020-07-08,2,0,2020-07-08T02:00:00Z,0,0,0,0,0,0,0,0,22.077,19.977,20.077,17.377
2020-07-08,3,0,2020-07-08T03:00:00Z,0,0,0,0,0,0,0,0,21.255,19.755,19.155,16.555
2020-07-08,4,0,2020-07-08T04:00:00Z,0,0,0,0,0,0,0,0,20.45,19.35,18.05,17.15
2020-07-08,5,0.03,2020-07-08T05:00:00Z,0,0,0,0,0,0,0,0,20.09,18.69,16.79,16.79
2020-07-08,6,1.17,2020-07-08T06:00:00Z,0,0,0,0,3,3,3,3,20.1590000000001,18.6590000000001,16.858,16.5580000000001
2020-07-08,7,5.85,2020-07-08T07:00:00Z,0,0,0,0,33,34,35,36,22.313,20.613,21.213,20.513
2020-07-08,8,13.07,2020-07-08T08:00:00Z,0,0,0,0,91,93,93,95,23.85,22.85,22.9500000000001,21.85
2020-07-08,9,19.01,2020-07-08T09:00:00Z,0,0,0,0,163,165,167,168,25.35,24.85,24.95,23.35
2020-07-08,10,22.83,2020-07-08T10:00:00Z,0,0,0,0,710,710,710,710,27.15,26.35,26.05,24.55
2020-07-08,11,24.79,2020-07-08T11:00:00Z,0,0,0,0,780,790,790,790,28.9500000000001,27.9500000000001,27.35,25.75
2020-07-08,12,24.41,2020-07-08T12:00:00Z,0,0,0,0,840,850,850,850,30.259,29.6590000000001,28.6590000000001,26.5580000000001
2020-07-08,13,24.11,2020-07-08T13:00:00Z,0,0,0,0,890,890,890,890,31.4500000000001,31.05,29.35,27.45
2020-07-08,14,23.02,2020-07-08T14:00:00Z,0,0,0,0,910,920,910,910,32.494,31.994,29.894,28.194
2020-07-08,15,20.26,2020-07-08T15:00:00Z,0,0,0,0,915,918,904,838,33.128,32.628,30.028,27.528
2020-07-08,16,11.22,2020-07-08T16:00:00Z,0,0,4,0,810,820,430,190,33.1590000000001,32.359,23.359,23.259
2020-07-08,17,7.97,2020-07-08T17:00:00Z,0,0,34,1,720,730,340,110,27.682,29.0820000000001,21.982,17.882
2020-07-08,18,1.36,2020-07-08T18:00:00Z,0,0,24,2,630,630,320,110,27.9500000000001,27.05,23.65,20.45
2020-07-08,19,0,2020-07-08T19:00:00Z,0,0,18,1,530,530,290,130,28.06,27.46,25.36,22.86
2020-07-08,20,0,2020-07-08T20:00:00Z,0,0,15,1,437,438,245,118,25.697,25.3970000000001,22.797,20.797
2020-07-08,21,0,2020-07-08T21:00:00Z,0,0,12,1,364,364,204,98,23.75,23.55,20.15,18.85
2020-07-08,22,0,2020-07-08T22:00:00Z,0,0,0,0,0,0,0,0,23.65,22.9500000000001,19.95,18.75
2020-07-08,23,0,2020-07-08T23:00:00Z,0,0,0,0,0,0,0,0,23.417,22.117,20.417,19.117
2020-07-09,0,0,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,22.482,21.382,19.682,17.882
2020-07-09,1,0,2020-07-09T01:00:00Z,0,0,0,0,0,0,0,0,21.85,20.85,19.25,17.55
2020-07-09,2,0,2020-07-09T02:00:00Z,0,0,0,0,0,0,0,0,21.35,20.55,19.25,17.45
2020-07-09,3,0,2020-07-09T03:00:00Z,0,0,0,0,0,0,0,0,20.15,19.65,18.75,17.25
2020-07-09,4,0,2020-07-09T04:00:00Z,0,0,0,0,0,0,0,0,19.55,18.95,17.85,16.25
2020-07-09,5,0,2020-07-09T05:00:00Z,0,0,0,0,0,0,0,0,18.938,18.438,16.838,15.538
2020-07-09,6,1.13,2020-07-09T06:00:00Z,0,0,0,0,3,3,3,3,19.0940000000001,18.294,16.994,15.494
2020-07-09,7,5.78,2020-07-09T07:00:00Z,0,0,0,0,32,33,33,35,20.962,19.962,20.062,17.962
2020-07-09,8,12.92,2020-07-09T08:00:00Z,0,0,0,0,89,90,90,93,22.553,21.853,21.853,20.153
2020-07-09,9,18.78,2020-07-09T09:00:00Z,0,0,0,0,160,163,161,165,24.093,23.793,23.293,21.593
2020-07-09,10,22.3,2020-07-09T10:00:00Z,0,0,0,0,700,700,700,710,25.359,24.959,24.559,22.459
2020-07-09,11,23.92,2020-07-09T11:00:00Z,0,0,0,0,770,770,770,780,26.716,26.316,25.916,23.316
2020-07-09,12,23.62,2020-07-09T12:00:00Z,0,0,0,0,830,830,830,840,28.25,27.9500000000001,26.85,24.15
2020-07-09,13,22.49,2020-07-09T13:00:00Z,0,0,0,0,870,870,870,880,29.553,29.253,27.453,24.653
2020-07-09,14,19.42,2020-07-09T14:00:00Z,0,0,0,0,890,890,890,900,30.774,29.874,27.9740000000001,25.274
2020-07-09,15,18.86,2020-07-09T15:00:00Z,0,0,0,0,895,898,897,905,31.65,30.35,28.25,25.75
2020-07-09,16,8.46,2020-07-09T16:00:00Z,0,0,0,0,730,790,800,800,31.174,29.874,27.374,25.074
2020-07-09,17,4.57,2020-07-09T17:00:00Z,0,0,0,0,580,710,720,720,30.702,29.502,27.002,24.502
2020-07-09,18,0,2020-07-09T18:00:00Z,0,0,0,0,510,620,630,630,29.95,28.25,25.85,23.35
2020-07-09,19,0,2020-07-09T19:00:00Z,0,0,0,0,440,520,530,530,28.35,26.35,24.45,21.65
2020-07-09,20,0,2020-07-09T20:00:00Z,0,0,0,0,364,429,436,435,25.85,24.05,22.05,19.45
2020-07-09,21,0,2020-07-09T21:00:00Z,0,0,0,0,303,358,363,363,23.75,22.35,20.45,17.85
2020-07-09,22,0,2020-07-09T22:00:00Z,0,0,0,0,0,0,0,0,22.555,21.155,19.155,16.855
2020-07-09,23,0,2020-07-09T23:00:00Z,0,0,0,0,0,0,0,0,21.811,20.111,18.211,16.411
2020-07-10,0,0,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,21.007,19.407,17.607,15.907
2020-07-10,1,0,2020-07-10T01:00:00Z,0,0,0,0,0,0,0,0,20.102,18.802,17.502,15.602
2020-07-10,2,0,2020-07-10T02:00:00Z,0,0,0,0,0,0,0,0,19.572,18.272,16.972,15.172
2020-07-10,3,0,2020-07-10T03:00:00Z,0,0,0,0,0,0,0,0,19.074,17.874,16.074,14.674
2020-07-10,4,0,2020-07-10T04:00:00Z,0,0,0,0,0,0,0,0,18.117,17.217,15.417,13.817
2020-07-10,5,0,2020-07-10T05:00:00Z,0,0,0,0,0,0,0,0,17.358,16.858,14.658,13.458
2020-07-10,6,1.09,2020-07-10T06:00:00Z,0,0,0,0,2,3,3,3,17.56,16.76,15.06,13.76
2020-07-10,7,5.74,2020-07-10T07:00:00Z,0,0,0,0,31,32,32,34,18.851,18.151,17.351,15.751
2020-07-10,8,13.41,2020-07-10T08:00:00Z,0,0,0,0,87,88,89,91,19.946,19.646,18.646,17.346
2020-07-10,9,20.03,2020-07-10T09:00:00Z,0,0,0,0,158,159,160,163,21.353,21.153,19.753,18.653
2020-07-10,10,24,2020-07-10T10:00:00Z,0,0,0,0,690,700,700,710,22.109,22.109,20.909,20.109
2020-07-10,11,25.43,2020-07-10T11:00:00Z,0,0,0,0,770,770,780,780,23.779,23.779,22.879,21.879
2020-07-10,12,24.04,2020-07-10T12:00:00Z,0,0,0,0,830,830,830,840,25.263,25.163,24.563,23.263
2020-07-10,13,23.72,2020-07-10T13:00:00Z,0,0,0,0,870,870,870,880,26.699,26.5990000000001,25.799,24.499
2020-07-10,14,22.39,2020-07-10T14:00:00Z,0,0,0,0,890,890,890,900,28.05,27.9500000000001,26.95,25.55
2020-07-10,15,19.87,2020-07-10T15:00:00Z,0,0,0,0,894,895,892,892,29.15,29.25,27.65,25.75
2020-07-10,16,15.95,2020-07-10T16:00:00Z,0,0,0,0,800,790,780,780,29.55,29.25,27.85,25.4500000000001
2020-07-10,17,10.16,2020-07-10T17:00:00Z,0,0,0,0,710,700,700,690,30.05,29.65,28.05,25.35
2020-07-10,18,3.68,2020-07-10T18:00:00Z,0,0,0,0,620,600,610,600,30.05,29.25,27.75,24.85
2020-07-10,19,0.62,2020-07-10T19:00:00Z,0,0,0,0,530,510,510,500,29.55,28.45,26.65,23.35
2020-07-10,20,0,2020-07-10T20:00:00Z,0,0,0,0,429,417,423,414,26.55,24.85,23.35,20.65
2020-07-10,21,0,2020-07-10T21:00:00Z,0,0,0,0,357,348,353,345,24.95,23.45,21.75,19.55
2020-07-10,22,0,2020-07-10T22:00:00Z,0,0,0,0,0,0,0,0,23.75,22.45,20.65,18.65
2020-07-10,23,0,2020-07-10T23:00:00Z,0,0,0,0,0,0,0,0,23.05,21.55,20.05,18.05
2020-07-11,0,0,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,22.15,20.85,19.75,18.05
2020-07-11,1,0,2020-07-11T01:00:00Z,0,0,0,0,0,0,0,0,21.45,20.25,19.25,17.65
2020-07-11,2,0,2020-07-11T02:00:00Z,0,0,0,0,0,0,0,0,21.163,19.763,18.663,17.063
2020-07-11,3,0,2020-07-11T03:00:00Z,0,0,0,0,0,0,0,0,20.65,19.25,18.15,16.45
2020-07-11,4,0,2020-07-11T04:00:00Z,0,0,0,0,0,0,0,0,19.788,18.588,17.288,15.988
2020-07-11,5,0.03,2020-07-11T05:00:00Z,0,0,0,0,0,0,0,0,19.326,18.326,16.626,15.326
2020-07-11,6,1.13,2020-07-11T06:00:00Z,0,0,0,0,2,2,2,3,19.03,18.43,16.83,15.43
2020-07-11,7,5.67,2020-07-11T07:00:00Z,0,0,0,0,30,31,31,32,20.273,20.073,19.073,17.473
2020-07-11,8,13.04,2020-07-11T08:00:00Z,0,0,0,0,85,87,87,89,21.25,20.75,20.05,18.65
2020-07-11,9,19.5,2020-07-11T09:00:00Z,0,0,0,0,156,157,158,161,22.47,21.47,20.97,19.47
2020-07-11,10,23.17,2020-07-11T10:00:00Z,0,0,0,0,690,690,690,700,23.726,22.926,22.426,21.026
2020-07-11,11,24.57,2020-07-11T11:00:00Z,0,0,0,0,760,770,770,780,25.369,24.669,23.869,22.4690000000001
2020-07-11,12,24.53,2020-07-11T12:00:00Z,0,0,0,0,820,820,830,840,26.985,26.285,25.485,23.785
2020-07-11,13,24.04,2020-07-11T13:00:00Z,0,0,0,0,860,870,870,880,28.65,27.65,27.05,24.95
2020-07-11,14,22.9,2020-07-11T14:00:00Z,0,0,0,4,890,890,890,890,30.15,29.05,28.15,25.85
2020-07-11,15,20.94,2020-07-11T15:00:00Z,0,0,0,14,891,893,888,831,30.948,30.148,28.648,25.648
2020-07-11,16,17.01,2020-07-11T16:00:00Z,0,0,0,52,790,790,770,430,30.55,30.15,28.15,25.25
2020-07-11,17,0,2020-07-11T17:00:00Z,0,0,0,64,710,710,700,440,30.568,29.868,27.768,25.068
2020-07-11,18,4.08,2020-07-11T18:00:00Z,0,0,0,50,620,620,610,440,30.15,29.45,27.25,24.65
2020-07-11,19,0.56,2020-07-11T19:00:00Z,0,0,0,37,530,520,520,390,29.35,28.55,26.15,23.65
2020-07-11,20,0,2020-07-11T20:00:00Z,0,0,0,30,432,427,427,318,26.65,25.4500000000001,23.55,21.05
2020-07-11,21,0,2020-07-11T21:00:00Z,0,0,0,25,360,356,356,265,24.668,23.768,22.168,19.968
2020-07-11,22,0,2020-07-11T22:00:00Z,0,0,0,0,0,0,0,0,23.45,22.35,21.85,19.55
2020-07-11,23,0,2020-07-11T23:00:00Z,0,0,0,0,0,0,0,0,22.485,21.785,21.185,18.585
2020-07-12,0,0,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,22.05,20.65,20.15,17.85
2020-07-12,1,0,2020-07-12T01:00:00Z,0,0,0,0,0,0,0,0,21.336,20.036,19.136,17.236
2020-07-12,2,0,2020-07-12T02:00:00Z,0,0,0,0,0,0,0,0,20.699,19.399,18.399,16.899
2020-07-12,3,0,2020-07-12T03:00:00Z,0,0,0,0,0,0,0,0,19.95,18.85,17.75,16.25
2020-07-12,4,0,2020-07-12T04:00:00Z,0,0,0,0,0,0,0,0,19.35,18.35,16.75,15.75
2020-07-12,5,0.03,2020-07-12T05:00:00Z,0,0,0,0,0,0,0,0,19.05,18.15,16.15,15.05
2020-07-12,6,0.98,2020-07-12T06:00:00Z,0,0,0,0,2,2,3,3,18.894,18.394,16.294,14.894
2020-07-12,7,5.78,2020-07-12T07:00:00Z,0,0,0,0,32,32,33,34,21.548,21.148,20.248,18.348
2020-07-12,8,13.45,2020-07-12T08:00:00Z,0,0,0,0,89,90,91,94,23.2190000000001,23.119,21.7190000000001,20.019
2020-07-12,9,19.08,2020-07-12T09:00:00Z,0,0,0,0,161,163,164,167,24.619,24.419,23.119,21.419
2020-07-12,10,22.07,2020-07-12T10:00:00Z,0,0,0,0,710,710,710,720,25.819,25.319,24.519,22.519
2020-07-12,11,23.17,2020-07-12T11:00:00Z,0,0,0,0,780,790,780,790,27.35,26.75,25.95,23.85
2020-07-12,12,22.52,2020-07-12T12:00:00Z,0,0,0,0,840,850,840,850,28.755,27.955,27.155,25.055
2020-07-12,13,22.49,2020-07-12T13:00:00Z,0,0,0,0,880,890,880,890,30.05,28.9500000000001,28.05,25.75
2020-07-12,14,21.05,2020-07-12T14:00:00Z,0,0,0,0,910,910,910,910,31.25,29.75,28.75,26.75
2020-07-12,15,19.01,2020-07-12T15:00:00Z,0,0,0,0,910,912,909,913,32.154,30.454,29.254,26.954
2020-07-12,16,16.48,2020-07-12T16:00:00Z,0,0,0,0,800,800,800,800,31.55,30.75,28.65,26.55
2020-07-12,17,10.65,2020-07-12T17:00:00Z,0,0,0,0,720,720,720,720,31.096,30.596,28.196,25.996
2020-07-12,18,4.19,2020-07-12T18:00:00Z,0,0,0,0,630,620,630,620,30.697,29.797,27.597,24.997
2020-07-12,19,0,2020-07-12T19:00:00Z,0,0,0,0,530,530,530,530,29.638,28.4380000000001,26.738,24.038
2020-07-12,20,0,2020-07-12T20:00:00Z,0,0,0,0,434,431,435,433,26.65,25.25,23.55,21.75
2020-07-12,21,0,2020-07-12T21:00:00Z,0,0,0,0,362,360,363,361,24.508,23.208,22.408,20.808
2020-07-12,22,0,2020-07-12T22:00:00Z,0,0,0,0,0,0,0,0,23.879,22.479,22.179,20.379
2020-07-12,23,0,2020-07-12T23:00:00Z,0,0,0,0,0,0,0,0,23.172,21.7720000000001,21.472,19.072
2020-07-13,0,0,2020-07-13T00:00:00Z,0,0,0,0,0,0,0,0,22.915,21.015,20.115,18.215
2020-07-13,1,0,2020-07-13T01:00:00Z,0,0,0,0,0,0,0,0,21.65,20.35,19.55,18.05
2020-07-13,2,0,2020-07-13T02:00:00Z,0,0,0,0,0,0,0,0,20.9450000000001,19.9450000000001,19.045,17.745
2020-07-13,3,0,2020-07-13T03:00:00Z,0,0,0,0,0,0,0,0,20.866,19.566,18.666,17.266
2020-07-13,4,0,2020-07-13T04:00:00Z,0,0,0,0,0,0,0,0,20.461,18.961,18.361,16.961
2020-07-13,5,0,2020-07-13T05:00:00Z,0,0,0,0,0,0,0,0,19.874,18.574,17.774,16.574
2020-07-13,6,0.94,2020-07-13T06:00:00Z,0,0,0,0,2,2,2,3,19.4570000000001,18.557,17.857,16.4570000000001
2020-07-13,7,5.55,2020-07-13T07:00:00Z,0,0,0,0,30,31,31,32,21.408,20.708,20.808,18.608
2020-07-13,8,13,2020-07-13T08:00:00Z,0,0,0,0,86,87,87,89,23.25,22.9500000000001,22.85,20.25
2020-07-13,9,18.93,2020-07-13T09:00:00Z,0,0,0,0,156,159,158,162,24.733,24.533,23.9330000000001,21.333
2020-07-13,10,22.41,2020-07-13T10:00:00Z,0,0,0,0,690,700,700,710,26.134,26.0340000000001,24.834,22.234
2020-07-13,11,22.64,2020-07-13T11:00:00Z,0,0,0,0,770,780,780,780,27.566,27.266,25.766,23.066
2020-07-13,12,24.04,2020-07-13T12:00:00Z,0,0,0,0,830,840,830,840,28.721,28.221,26.321,23.821
2020-07-13,13,19.46,2020-07-13T13:00:00Z,0,0,0,0,870,880,880,880,30.35,29.05,26.75,24.45
2020-07-13,14,19.95,2020-07-13T14:00:00Z,0,0,0,0,890,900,900,910,31.25,29.75,27.05,24.65
2020-07-13,15,16.21,2020-07-13T15:00:00Z,0,0,0,0,898,902,904,910,31.15,29.85,27.25,24.95
2020-07-13,16,16.14,2020-07-13T16:00:00Z,0,0,0,0,800,800,810,810,30.255,29.155,26.755,24.455
2020-07-13,17,10.62,2020-07-13T17:00:00Z,0,0,0,0,720,720,720,730,29.85,28.75,26.35,23.95
2020-07-13,18,3.17,2020-07-13T18:00:00Z,0,0,0,0,630,620,630,630,28.9500000000001,27.75,25.75,23.25
2020-07-13,19,0,2020-07-13T19:00:00Z,0,0,0,0,530,530,530,540,27.915,26.415,25.015,22.215
2020-07-13,20,0,2020-07-13T20:00:00Z,0,0,0,0,435,433,439,439,25.383,23.883,22.1830000000001,19.883
2020-07-13,21,0,2020-07-13T21:00:00Z,0,0,0,0,363,361,365,366,24.15,22.35,20.75,18.65
2020-07-13,22,0,2020-07-13T22:00:00Z,0,0,0,0,0,0,0,0,23.374,21.674,20.274,18.074
2020-07-13,23,0,2020-07-13T23:00:00Z,0,0,0,0,0,0,0,0,22.05,20.55,19.65,17.35
2020-07-14,0,0,2020-07-14T00:00:00Z,0,0,0,0,0,0,0,0,20.857,19.857,18.9570000000001,16.9570000000001
2020-07-14,1,0,2020-07-14T01:00:00Z,0,0,0,0,0,0,0,0,19.994,19.0940000000001,18.294,16.5940000000001
2020-07-14,2,0,2020-07-14T02:00:00Z,0,0,0,0,0,0,0,0,19.614,18.614,17.514,16.214
2020-07-14,3,0,2020-07-14T03:00:00Z,0,0,0,0,0,0,0,0,19.419,18.119,16.619,15.819
2020-07-14,4,0,2020-07-14T04:00:00Z,0,0,0,0,0,0,0,0,19.408,18.008,16.508,15.608
2020-07-14,5,0,2020-07-14T05:00:00Z,0,0,0,0,0,0,0,0,18.975,17.675,16.275,15.175
2020-07-14,6,0.98,2020-07-14T06:00:00Z,0,0,0,0,2,2,2,2,19.007,17.507,16.527,15.2070000000001
2020-07-14,7,5.63,2020-07-14T07:00:00Z,0,0,0,0,30,31,31,32,20.605,20.125,20.165,17.565
2020-07-14,8,13.3,2020-07-14T08:00:00Z,0,0,0,0,86,88,88,90,23.213,22.733,21.973,19.843
2020-07-14,9,19.5,2020-07-14T09:00:00Z,0,0,0,0,158,161,160,163,25.019,24.619,23.319,21.119
2020-07-14,10,22.86,2020-07-14T10:00:00Z,0,0,0,0,700,710,700,720,26.153,25.953,24.553,22.353
2020-07-14,11,24.38,2020-07-14T11:00:00Z,0,0,0,0,780,790,780,790,27.352,26.952,25.752,23.452
2020-07-14,12,24.11,2020-07-14T12:00:00Z,0,0,0,0,840,840,840,850,28.585,27.785,26.985,24.185
2020-07-14,13,24.75,2020-07-14T13:00:00Z,0,0,0,0,880,890,880,890,29.589,28.589,27.889,25.089
2020-07-14,14,23.73,2020-07-14T14:00:00Z,0,0,0,0,900,910,900,910,30.573,29.273,28.473,25.8730000000001
2020-07-14,15,21.2,2020-07-14T15:00:00Z,0,0,0,0,907,910,908,914,31.356,30.056,28.956,26.456
2020-07-14,16,17.27,2020-07-14T16:00:00Z,0,0,0,0,800,800,810,810,31.351,30.251,28.951,26.351
2020-07-14,17,10.54,2020-07-14T17:00:00Z,0,0,0,0,720,720,730,720,31.165,30.465,28.365,26.065
2020-07-14,18,2.91,2020-07-14T18:00:00Z,0,0,0,0,630,630,630,630,30.359,29.859,27.459,25.259
2020-07-14,19,0.6,2020-07-14T19:00:00Z,0,0,0,0,530,530,530,530,29.455,28.355,26.555,23.955
2020-07-14,20,0,2020-07-14T20:00:00Z,0,0,0,0,436,433,438,435,26.377,24.977,23.077,20.777
2020-07-14,21,0,2020-07-14T21:00:00Z,0,0,0,0,364,361,365,362,24.737,23.537,21.737,19.637
2020-07-14,22,0,2020-07-14T22:00:00Z,0,0,0,0,0,0,0,0,23.6590000000001,22.879,21.979,19.328
2020-07-14,23,0,2020-07-14T23:00:00Z,0,0,0,0,0,0,0,0,22.75,21.75,21.55,18.95
2020-07-15,0,0,2020-07-15T00:00:00Z,0,0,0,0,0,0,0,0,21.83,20.83,20.43,18.53
2020-07-15,1,0,2020-07-15T01:00:00Z,0,0,0,0,0,0,0,0,21.145,20.4450000000001,18.9450000000001,17.9450000000001
2020-07-15,2,0,2020-07-15T02:00:00Z,0,0,0,0,0,0,0,0,21.66,19.86,18.56,17.46
2020-07-15,3,0,2020-07-15T03:00:00Z,0,0,0,0,0,0,0,0,21.076,19.276,18.526,17.096
2020-07-15,4,0,2020-07-15T04:00:00Z,0,0,0,0,0,0,0,0,20.902,19.312,17.982,16.562
2020-07-15,5,0.03,2020-07-15T05:00:00Z,0,0,0,0,0,0,0,0,20.291,18.981,17.6710000000001,16.331
2020-07-15,6,1.2,2020-07-15T06:00:00Z,0,0,0,0,2,2,2,2,20.121,19.231,18.081,16.811
2020-07-15,7,5.51,2020-07-15T07:00:00Z,0,0,0,0,29,30,30,30,23.877,23.617,22.737,21.097
2020-07-15,8,12.81,2020-07-15T08:00:00Z,0,0,0,0,85,87,85,86,26.12,25.7600000000001,24.4,22.79
2020-07-15,9,18.74,2020-07-15T09:00:00Z,0,0,0,0,156,158,156,158,27.75,27.25,25.85,23.85
2020-07-15,10,21.69,2020-07-15T10:00:00Z,0,0,0,0,700,700,690,700,29.05,28.45,26.85,24.85
2020-07-15,11,21.96,2020-07-15T11:00:00Z,0,0,0,0,770,770,770,780,30.15,29.35,27.85,25.85
2020-07-15,12,20.75,2020-07-15T12:00:00Z,0,0,0,0,830,830,830,840,31.15,30.35,28.85,26.85
